# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-01-07 14:22:16 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04116000 GRAND RIVER AT IONIA, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04116000
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	04116000	2009-12-18	1990	A
USGS	04116000	2009-12-19	2020	A
USGS	04116000	2009-12-20	2000	A
USGS	04116000	2009-12-21	1880	A
USGS	04116000	2009-12-22	1770	A
USGS	04116000	2009-12-23	1610	A
USGS	04116000	2009-12-24	1540	A
USGS	04116000	2009-12-25	1680	A
USGS	04116000	2009-12-26	2250	A
USGS	04116000	2009-12-27	2480	A:e
USGS	04116000	2009-12-28	2600	A
USGS	04116000	2009-12-29	2440	A
USGS	04116000	2009-12-30	2050	A:e
USGS	04116000	2009-12-31	1960	A:e
USGS	04116000	2010-01-01	2070	A:e
USGS	04116000	2010-01-02	1950	A:e
USGS	04116000	2010-01-03	1630	A:e
USGS	04116000	2010-01-04	1400	A:e
USGS	04116000	2010-01-05	1450	A:e
USGS	04116000	2010-01-06	1470	A:e
USGS	04116000	2010-01-07	1610	A:e
USGS	04116000	2010-01-08	1680	A:e
USGS	04116000	2010-01-09	1500	A:e
USGS	04116000	2010-01-10	1440	A:e
USGS	04116000	2010-01-11	1330	A:e
USGS	04116000	2010-01-12	1310	A:e
USGS	04116000	2010-01-13	1270	A:e
USGS	04116000	2010-01-14	1330	A:e
USGS	04116000	2010-01-15	1470	A:e
USGS	04116000	2010-01-16	1450	A:e
USGS	04116000	2010-01-17	1430	A:e
USGS	04116000	2010-01-18	1480	A:e
USGS	04116000	2010-01-19	1420	A:e
USGS	04116000	2010-01-20	1390	A
USGS	04116000	2010-01-21	1410	A
USGS	04116000	2010-01-22	1360	A
USGS	04116000	2010-01-23	1330	A
USGS	04116000	2010-01-24	1410	A
USGS	04116000	2010-01-25	2520	A
USGS	04116000	2010-01-26	3040	A
USGS	04116000	2010-01-27	3070	A
USGS	04116000	2010-01-28	2790	A
USGS	04116000	2010-01-29	2310	A
USGS	04116000	2010-01-30	1960	A
USGS	04116000	2010-01-31	1770	A:e
USGS	04116000	2010-02-01	1740	A:e
USGS	04116000	2010-02-02	1670	A:e
USGS	04116000	2010-02-03	1700	A:e
USGS	04116000	2010-02-04	1590	A:e
USGS	04116000	2010-02-05	1480	A:e
USGS	04116000	2010-02-06	1380	A:e
USGS	04116000	2010-02-07	1260	A:e
USGS	04116000	2010-02-08	1200	A:e
USGS	04116000	2010-02-09	1150	A:e
USGS	04116000	2010-02-10	1100	A:e
USGS	04116000	2010-02-11	1090	A:e
USGS	04116000	2010-02-12	1080	A:e
USGS	04116000	2010-02-13	1060	A:e
USGS	04116000	2010-02-14	1050	A:e
USGS	04116000	2010-02-15	1040	A:e
USGS	04116000	2010-02-16	1040	A:e
USGS	04116000	2010-02-17	1030	A:e
USGS	04116000	2010-02-18	1110	A
USGS	04116000	2010-02-19	1200	A
USGS	04116000	2010-02-20	1130	A
USGS	04116000	2010-02-21	1110	A
USGS	04116000	2010-02-22	1230	A
USGS	04116000	2010-02-23	1180	A
USGS	04116000	2010-02-24	1230	A
USGS	04116000	2010-02-25	1270	A
USGS	04116000	2010-02-26	1290	A
USGS	04116000	2010-02-27	1280	A
USGS	04116000	2010-02-28	1290	A
USGS	04116000	2010-03-01	1230	A
USGS	04116000	2010-03-02	1350	A
USGS	04116000	2010-03-03	1350	A
USGS	04116000	2010-03-04	1440	A
USGS	04116000	2010-03-05	1430	A
USGS	04116000	2010-03-06	1500	A
USGS	04116000	2010-03-07	1540	A
USGS	04116000	2010-03-08	1740	A
USGS	04116000	2010-03-09	2100	A
USGS	04116000	2010-03-10	2810	A
USGS	04116000	2010-03-11	4220	A
USGS	04116000	2010-03-12	6700	A
USGS	04116000	2010-03-13	8930	A
USGS	04116000	2010-03-14	9760	A
USGS	04116000	2010-03-15	9800	A
USGS	04116000	2010-03-16	9280	A
USGS	04116000	2010-03-17	8380	A
USGS	04116000	2010-03-18	7240	A
USGS	04116000	2010-03-19	6370	A
USGS	04116000	2010-03-20	5670	A
USGS	04116000	2010-03-21	5120	A
USGS	04116000	2010-03-22	4650	A
USGS	04116000	2010-03-23	4250	A
USGS	04116000	2010-03-24	3850	A
USGS	04116000	2010-03-25	3570	A
USGS	04116000	2010-03-26	3340	A
USGS	04116000	2010-03-27	3110	A
USGS	04116000	2010-03-28	2980	A
USGS	04116000	2010-03-29	2810	A
USGS	04116000	2010-03-30	2700	A
USGS	04116000	2010-03-31	2580	A
USGS	04116000	2010-04-01	2580	A
USGS	04116000	2010-04-02	2470	A
USGS	04116000	2010-04-03	2410	A
USGS	04116000	2010-04-04	2310	A
USGS	04116000	2010-04-05	2240	A
USGS	04116000	2010-04-06	3420	A
USGS	04116000	2010-04-07	6720	A
USGS	04116000	2010-04-08	7410	A
USGS	04116000	2010-04-09	7890	A
USGS	04116000	2010-04-10	7280	A
USGS	04116000	2010-04-11	6280	A
USGS	04116000	2010-04-12	5510	A
USGS	04116000	2010-04-13	4820	A
USGS	04116000	2010-04-14	4390	A
USGS	04116000	2010-04-15	4010	A
USGS	04116000	2010-04-16	3760	A
USGS	04116000	2010-04-17	3360	A
USGS	04116000	2010-04-18	3130	A
USGS	04116000	2010-04-19	2880	A
USGS	04116000	2010-04-20	2700	A
USGS	04116000	2010-04-21	2540	A
USGS	04116000	2010-04-22	2420	A
USGS	04116000	2010-04-23	2260	A
USGS	04116000	2010-04-24	2100	A
USGS	04116000	2010-04-25	2030	A
USGS	04116000	2010-04-26	2060	A
USGS	04116000	2010-04-27	1980	A
USGS	04116000	2010-04-28	1920	A
USGS	04116000	2010-04-29	1960	A
USGS	04116000	2010-04-30	1860	A
USGS	04116000	2010-05-01	1800	A
USGS	04116000	2010-05-02	1790	A
USGS	04116000	2010-05-03	2020	A
USGS	04116000	2010-05-04	2010	A
USGS	04116000	2010-05-05	2010	A
USGS	04116000	2010-05-06	1900	A
USGS	04116000	2010-05-07	1830	A
USGS	04116000	2010-05-08	2670	A
USGS	04116000	2010-05-09	3030	A
USGS	04116000	2010-05-10	2770	A:e
USGS	04116000	2010-05-11	2720	A
USGS	04116000	2010-05-12	3360	A
USGS	04116000	2010-05-13	4370	A
USGS	04116000	2010-05-14	7070	A
USGS	04116000	2010-05-15	7930	A
USGS	04116000	2010-05-16	7500	A
USGS	04116000	2010-05-17	6530	A
USGS	04116000	2010-05-18	5590	A
USGS	04116000	2010-05-19	4910	A
USGS	04116000	2010-05-20	4340	A
USGS	04116000	2010-05-21	3920	A
USGS	04116000	2010-05-22	4180	A
USGS	04116000	2010-05-23	4440	A
USGS	04116000	2010-05-24	4520	A
USGS	04116000	2010-05-25	4470	A
USGS	04116000	2010-05-26	4220	A
USGS	04116000	2010-05-27	3850	A
USGS	04116000	2010-05-28	3400	A
USGS	04116000	2010-05-29	3090	A
USGS	04116000	2010-05-30	2750	A
USGS	04116000	2010-05-31	2520	A
USGS	04116000	2010-06-01	2400	A:e
USGS	04116000	2010-06-02	2450	A:e
USGS	04116000	2010-06-03	3110	A
USGS	04116000	2010-06-04	2780	A
USGS	04116000	2010-06-05	2670	A
USGS	04116000	2010-06-06	3230	A
USGS	04116000	2010-06-07	4420	A
USGS	04116000	2010-06-08	4730	A
USGS	04116000	2010-06-09	4810	A
USGS	04116000	2010-06-10	4610	A
USGS	04116000	2010-06-11	4100	A
USGS	04116000	2010-06-12	3750	A
USGS	04116000	2010-06-13	3370	A
USGS	04116000	2010-06-14	3090	A
USGS	04116000	2010-06-15	2870	A
USGS	04116000	2010-06-16	2900	A
USGS	04116000	2010-06-17	2700	A
USGS	04116000	2010-06-18	2530	A
USGS	04116000	2010-06-19	2450	A
USGS	04116000	2010-06-20	2300	A
USGS	04116000	2010-06-21	2170	A
USGS	04116000	2010-06-22	2320	A
USGS	04116000	2010-06-23	3110	A
USGS	04116000	2010-06-24	3340	A
USGS	04116000	2010-06-25	3230	A
USGS	04116000	2010-06-26	3100	A
USGS	04116000	2010-06-27	2860	A
USGS	04116000	2010-06-28	2760	A
USGS	04116000	2010-06-29	2510	A
USGS	04116000	2010-06-30	2270	A
USGS	04116000	2010-07-01	2090	A
USGS	04116000	2010-07-02	1910	A
USGS	04116000	2010-07-03	1730	A
USGS	04116000	2010-07-04	1610	A
USGS	04116000	2010-07-05	1490	A
USGS	04116000	2010-07-06	1320	A
USGS	04116000	2010-07-07	1310	A
USGS	04116000	2010-07-08	1330	A
USGS	04116000	2010-07-09	1390	A
USGS	04116000	2010-07-10	1410	A
USGS	04116000	2010-07-11	1280	A
USGS	04116000	2010-07-12	1180	A
USGS	04116000	2010-07-13	1180	A
USGS	04116000	2010-07-14	1160	A
USGS	04116000	2010-07-15	1080	A
USGS	04116000	2010-07-16	978	A
USGS	04116000	2010-07-17	1090	A
USGS	04116000	2010-07-18	1040	A
USGS	04116000	2010-07-19	941	A
USGS	04116000	2010-07-20	941	A
USGS	04116000	2010-07-21	883	A
USGS	04116000	2010-07-22	984	A
USGS	04116000	2010-07-23	1310	A
USGS	04116000	2010-07-24	1330	A
USGS	04116000	2010-07-25	1050	A
USGS	04116000	2010-07-26	984	A
USGS	04116000	2010-07-27	1020	A
USGS	04116000	2010-07-28	1090	A
USGS	04116000	2010-07-29	1130	A
USGS	04116000	2010-07-30	1350	A
USGS	04116000	2010-07-31	1280	A
USGS	04116000	2010-08-01	1210	A
USGS	04116000	2010-08-02	1150	A
USGS	04116000	2010-08-03	1080	A
USGS	04116000	2010-08-04	1020	A
USGS	04116000	2010-08-05	966	A
USGS	04116000	2010-08-06	880	A
USGS	04116000	2010-08-07	880	A
USGS	04116000	2010-08-08	780	A
USGS	04116000	2010-08-09	828	A
USGS	04116000	2010-08-10	808	A
USGS	04116000	2010-08-11	896	A
USGS	04116000	2010-08-12	917	A
USGS	04116000	2010-08-13	1040	A
USGS	04116000	2010-08-14	928	A
USGS	04116000	2010-08-15	871	A
USGS	04116000	2010-08-16	797	A
USGS	04116000	2010-08-17	746	A
USGS	04116000	2010-08-18	732	A
USGS	04116000	2010-08-19	607	A
USGS	04116000	2010-08-20	627	A
USGS	04116000	2010-08-21	618	A
USGS	04116000	2010-08-22	578	A
USGS	04116000	2010-08-23	610	A
USGS	04116000	2010-08-24	535	A
USGS	04116000	2010-08-25	497	A
USGS	04116000	2010-08-26	554	A
USGS	04116000	2010-08-27	518	A
USGS	04116000	2010-08-28	516	A
USGS	04116000	2010-08-29	476	A
USGS	04116000	2010-08-30	510	A
USGS	04116000	2010-08-31	518	A
USGS	04116000	2010-09-01	488	A
USGS	04116000	2010-09-02	580	A
USGS	04116000	2010-09-03	522	A
USGS	04116000	2010-09-04	545	A
USGS	04116000	2010-09-05	642	A
USGS	04116000	2010-09-06	586	A
USGS	04116000	2010-09-07	586	A
USGS	04116000	2010-09-08	523	A
USGS	04116000	2010-09-09	503	A
USGS	04116000	2010-09-10	596	A
USGS	04116000	2010-09-11	424	A
USGS	04116000	2010-09-12	559	A
USGS	04116000	2010-09-13	618	A
USGS	04116000	2010-09-14	555	A
USGS	04116000	2010-09-15	508	A
USGS	04116000	2010-09-16	674	A
USGS	04116000	2010-09-17	1140	A
USGS	04116000	2010-09-18	1200	A
USGS	04116000	2010-09-19	908	A
USGS	04116000	2010-09-20	1010	A
USGS	04116000	2010-09-21	789	A
USGS	04116000	2010-09-22	677	A
USGS	04116000	2010-09-23	801	A
USGS	04116000	2010-09-24	678	A
USGS	04116000	2010-09-25	613	A
USGS	04116000	2010-09-26	582	A
USGS	04116000	2010-09-27	559	A
USGS	04116000	2010-09-28	551	A
USGS	04116000	2010-09-29	566	A
USGS	04116000	2010-09-30	659	A
USGS	04116000	2010-10-01	609	A
USGS	04116000	2010-10-02	636	A
USGS	04116000	2010-10-03	631	A
USGS	04116000	2010-10-04	677	A
USGS	04116000	2010-10-05	529	A
USGS	04116000	2010-10-06	575	A
USGS	04116000	2010-10-07	589	A
USGS	04116000	2010-10-08	589	A
USGS	04116000	2010-10-09	526	A
USGS	04116000	2010-10-10	597	A
USGS	04116000	2010-10-11	485	A
USGS	04116000	2010-10-12	557	A
USGS	04116000	2010-10-13	595	A
USGS	04116000	2010-10-14	636	A
USGS	04116000	2010-10-15	661	A
USGS	04116000	2010-10-16	721	A
USGS	04116000	2010-10-17	553	A
USGS	04116000	2010-10-18	531	A
USGS	04116000	2010-10-19	563	A
USGS	04116000	2010-10-20	555	A
USGS	04116000	2010-10-21	591	A
USGS	04116000	2010-10-22	548	A
USGS	04116000	2010-10-23	631	A
USGS	04116000	2010-10-24	615	A
USGS	04116000	2010-10-25	804	A
USGS	04116000	2010-10-26	1030	A
USGS	04116000	2010-10-27	931	A
USGS	04116000	2010-10-28	846	A
USGS	04116000	2010-10-29	763	A
USGS	04116000	2010-10-30	829	A
USGS	04116000	2010-10-31	783	A
USGS	04116000	2010-11-01	703	A
USGS	04116000	2010-11-02	720	A
USGS	04116000	2010-11-03	695	A
USGS	04116000	2010-11-04	724	A
USGS	04116000	2010-11-05	682	A
USGS	04116000	2010-11-06	634	A
USGS	04116000	2010-11-07	708	A
USGS	04116000	2010-11-08	641	A
USGS	04116000	2010-11-09	635	A
USGS	04116000	2010-11-10	645	A
USGS	04116000	2010-11-11	621	A
USGS	04116000	2010-11-12	709	A
USGS	04116000	2010-11-13	659	A
USGS	04116000	2010-11-14	658	A
USGS	04116000	2010-11-15	655	A
USGS	04116000	2010-11-16	654	A
USGS	04116000	2010-11-17	648	A
USGS	04116000	2010-11-18	633	A
USGS	04116000	2010-11-19	651	A
USGS	04116000	2010-11-20	679	A
USGS	04116000	2010-11-21	648	A
USGS	04116000	2010-11-22	735	A
USGS	04116000	2010-11-23	1100	A
USGS	04116000	2010-11-24	1300	A
USGS	04116000	2010-11-25	1170	A
USGS	04116000	2010-11-26	1260	A
USGS	04116000	2010-11-27	1420	A
USGS	04116000	2010-11-28	1200	A
USGS	04116000	2010-11-29	1210	A
USGS	04116000	2010-11-30	1270	A
USGS	04116000	2010-12-01	1360	A
USGS	04116000	2010-12-02	1390	A
USGS	04116000	2010-12-03	1290	A
USGS	04116000	2010-12-04	1210	A
USGS	04116000	2010-12-05	1130	A
USGS	04116000	2010-12-06	1100	A
USGS	04116000	2010-12-07	954	A
USGS	04116000	2010-12-08	875	A:e
USGS	04116000	2010-12-09	766	A
USGS	04116000	2010-12-10	817	A
USGS	04116000	2010-12-11	795	A
USGS	04116000	2010-12-12	884	A:e
USGS	04116000	2010-12-13	947	A:e
USGS	04116000	2010-12-14	646	A:e
USGS	04116000	2010-12-15	693	A:e
USGS	04116000	2010-12-16	747	A:e
USGS	04116000	2010-12-17	726	A:e
USGS	04116000	2010-12-18	854	A:e
USGS	04116000	2010-12-19	721	A:e
USGS	04116000	2010-12-20	747	A:e
USGS	04116000	2010-12-21	726	A:e
USGS	04116000	2010-12-22	677	A:e
USGS	04116000	2010-12-23	721	A:e
USGS	04116000	2010-12-24	685	A:e
USGS	04116000	2010-12-25	726	A:e
USGS	04116000	2010-12-26	681	A:e
USGS	04116000	2010-12-27	713	A:e
USGS	04116000	2010-12-28	665	A:e
USGS	04116000	2010-12-29	639	A:e
USGS	04116000	2010-12-30	711	A:e
USGS	04116000	2010-12-31	894	A:e
USGS	04116000	2011-01-01	1850	A
USGS	04116000	2011-01-02	2170	A
USGS	04116000	2011-01-03	1930	A:e
USGS	04116000	2011-01-04	1780	A:e
USGS	04116000	2011-01-05	1620	A
USGS	04116000	2011-01-06	1440	A
USGS	04116000	2011-01-07	1310	A
USGS	04116000	2011-01-08	1190	A:e
USGS	04116000	2011-01-09	1010	A:e
USGS	04116000	2011-01-10	915	A:e
USGS	04116000	2011-01-11	909	A:e
USGS	04116000	2011-01-12	950	A:e
USGS	04116000	2011-01-13	981	A:e
USGS	04116000	2011-01-14	897	A:e
USGS	04116000	2011-01-15	974	A:e
USGS	04116000	2011-01-16	903	A:e
USGS	04116000	2011-01-17	869	A:e
USGS	04116000	2011-01-18	811	A:e
USGS	04116000	2011-01-19	853	A:e
USGS	04116000	2011-01-20	886	A:e
USGS	04116000	2011-01-21	886	A:e
USGS	04116000	2011-01-22	826	A:e
USGS	04116000	2011-01-23	719	A:e
USGS	04116000	2011-01-24	692	A:e
USGS	04116000	2011-01-25	679	A:e
USGS	04116000	2011-01-26	714	A:e
USGS	04116000	2011-01-27	683	A:e
USGS	04116000	2011-01-28	744	A:e
USGS	04116000	2011-01-29	697	A:e
USGS	04116000	2011-01-30	716	A:e
USGS	04116000	2011-01-31	748	A:e
USGS	04116000	2011-02-01	678	A:e
USGS	04116000	2011-02-02	704	A:e
USGS	04116000	2011-02-03	659	A:e
USGS	04116000	2011-02-04	594	A:e
USGS	04116000	2011-02-05	681	A:e
USGS	04116000	2011-02-06	594	A:e
USGS	04116000	2011-02-07	716	A:e
USGS	04116000	2011-02-08	674	A:e
USGS	04116000	2011-02-09	740	A:e
USGS	04116000	2011-02-10	667	A:e
USGS	04116000	2011-02-11	732	A:e
USGS	04116000	2011-02-12	667	A:e
USGS	04116000	2011-02-13	720	A:e
USGS	04116000	2011-02-14	724	A:e
USGS	04116000	2011-02-15	859	A:e
USGS	04116000	2011-02-16	808	A:e
USGS	04116000	2011-02-17	1110	A:e
USGS	04116000	2011-02-18	2500	A:e
USGS	04116000	2011-02-19	3590	A:e
USGS	04116000	2011-02-20	3940	A:e
USGS	04116000	2011-02-21	3350	A
USGS	04116000	2011-02-22	2610	A
USGS	04116000	2011-02-23	2320	A:e
USGS	04116000	2011-02-24	2380	A:e
USGS	04116000	2011-02-25	2420	A
USGS	04116000	2011-02-26	2420	A
USGS	04116000	2011-02-27	2350	A
USGS	04116000	2011-02-28	2240	A
USGS	04116000	2011-03-01	2280	A
USGS	04116000	2011-03-02	2400	A
USGS	04116000	2011-03-03	2440	A
USGS	04116000	2011-03-04	2390	A
USGS	04116000	2011-03-05	3110	A
USGS	04116000	2011-03-06	4530	A
USGS	04116000	2011-03-07	4690	A
USGS	04116000	2011-03-08	4580	A
USGS	04116000	2011-03-09	4610	A
USGS	04116000	2011-03-10	5370	A
USGS	04116000	2011-03-11	6160	A
USGS	04116000	2011-03-12	6980	A
USGS	04116000	2011-03-13	7370	A
USGS	04116000	2011-03-14	7100	A
USGS	04116000	2011-03-15	6790	A
USGS	04116000	2011-03-16	6550	A
USGS	04116000	2011-03-17	6450	A
USGS	04116000	2011-03-18	6370	A
USGS	04116000	2011-03-19	6150	A
USGS	04116000	2011-03-20	5720	A
USGS	04116000	2011-03-21	6310	A
USGS	04116000	2011-03-22	7580	A
USGS	04116000	2011-03-23	8360	A
USGS	04116000	2011-03-24	9740	A
USGS	04116000	2011-03-25	9540	A
USGS	04116000	2011-03-26	8640	A
USGS	04116000	2011-03-27	7520	A
USGS	04116000	2011-03-28	6380	A
USGS	04116000	2011-03-29	5550	A
USGS	04116000	2011-03-30	4910	A
USGS	04116000	2011-03-31	4490	A
USGS	04116000	2011-04-01	4210	A
USGS	04116000	2011-04-02	3990	A
USGS	04116000	2011-04-03	3810	A
USGS	04116000	2011-04-04	3850	A
USGS	04116000	2011-04-05	3980	A
USGS	04116000	2011-04-06	3990	A
USGS	04116000	2011-04-07	4140	A
USGS	04116000	2011-04-08	4070	A
USGS	04116000	2011-04-09	4140	A
USGS	04116000	2011-04-10	4200	A
USGS	04116000	2011-04-11	4200	A
USGS	04116000	2011-04-12	4250	A
USGS	04116000	2011-04-13	4060	A
USGS	04116000	2011-04-14	3910	A
USGS	04116000	2011-04-15	3690	A
USGS	04116000	2011-04-16	3510	A
USGS	04116000	2011-04-17	3330	A
USGS	04116000	2011-04-18	3150	A
USGS	04116000	2011-04-19	2980	A
USGS	04116000	2011-04-20	4080	A
USGS	04116000	2011-04-21	6020	A
USGS	04116000	2011-04-22	6400	A
USGS	04116000	2011-04-23	7150	A
USGS	04116000	2011-04-24	8680	A
USGS	04116000	2011-04-25	8620	A
USGS	04116000	2011-04-26	8210	A
USGS	04116000	2011-04-27	8210	A
USGS	04116000	2011-04-28	9960	A
USGS	04116000	2011-04-29	13400	A
USGS	04116000	2011-04-30	14300	A
USGS	04116000	2011-05-01	13300	A
USGS	04116000	2011-05-02	11800	A
USGS	04116000	2011-05-03	10300	A
USGS	04116000	2011-05-04	8930	A
USGS	04116000	2011-05-05	7770	A
USGS	04116000	2011-05-06	6720	A
USGS	04116000	2011-05-07	5950	A
USGS	04116000	2011-05-08	5240	A
USGS	04116000	2011-05-09	4680	A
USGS	04116000	2011-05-10	4220	A
USGS	04116000	2011-05-11	3920	A
USGS	04116000	2011-05-12	3920	A
USGS	04116000	2011-05-13	3930	A
USGS	04116000	2011-05-14	4460	A
USGS	04116000	2011-05-15	6470	A
USGS	04116000	2011-05-16	7630	A
USGS	04116000	2011-05-17	7680	A
USGS	04116000	2011-05-18	7120	A
USGS	04116000	2011-05-19	7090	A
USGS	04116000	2011-05-20	8120	A
USGS	04116000	2011-05-21	8630	A
USGS	04116000	2011-05-22	8470	A
USGS	04116000	2011-05-23	7930	A
USGS	04116000	2011-05-24	7020	A
USGS	04116000	2011-05-25	6300	A
USGS	04116000	2011-05-26	7160	A
USGS	04116000	2011-05-27	10100	A
USGS	04116000	2011-05-28	11300	A
USGS	04116000	2011-05-29	11200	A
USGS	04116000	2011-05-30	11600	A
USGS	04116000	2011-05-31	12300	A
USGS	04116000	2011-06-01	11200	A
USGS	04116000	2011-06-02	9670	A
USGS	04116000	2011-06-03	8260	A
USGS	04116000	2011-06-04	7080	A
USGS	04116000	2011-06-05	6050	A
USGS	04116000	2011-06-06	5290	A
USGS	04116000	2011-06-07	4640	A
USGS	04116000	2011-06-08	4150	A
USGS	04116000	2011-06-09	3770	A
USGS	04116000	2011-06-10	3410	A
USGS	04116000	2011-06-11	3280	A
USGS	04116000	2011-06-12	3180	A
USGS	04116000	2011-06-13	2900	A
USGS	04116000	2011-06-14	2700	A
USGS	04116000	2011-06-15	2530	A
USGS	04116000	2011-06-16	2440	A
USGS	04116000	2011-06-17	2540	A
USGS	04116000	2011-06-18	2430	A
USGS	04116000	2011-06-19	2210	A
USGS	04116000	2011-06-20	2130	A
USGS	04116000	2011-06-21	2020	A
USGS	04116000	2011-06-22	2310	A
USGS	04116000	2011-06-23	2650	A
USGS	04116000	2011-06-24	2810	A
USGS	04116000	2011-06-25	2780	A
USGS	04116000	2011-06-26	2740	A
USGS	04116000	2011-06-27	2660	A
USGS	04116000	2011-06-28	2460	A
USGS	04116000	2011-06-29	2350	A
USGS	04116000	2011-06-30	2150	A
USGS	04116000	2011-07-01	2060	A
USGS	04116000	2011-07-02	1920	A
USGS	04116000	2011-07-03	1810	A
USGS	04116000	2011-07-04	1640	A
USGS	04116000	2011-07-05	1560	A
USGS	04116000	2011-07-06	1440	A
USGS	04116000	2011-07-07	1290	A
USGS	04116000	2011-07-08	1240	A
USGS	04116000	2011-07-09	1070	A
USGS	04116000	2011-07-10	1040	A
USGS	04116000	2011-07-11	1030	A
USGS	04116000	2011-07-12	1080	A
USGS	04116000	2011-07-13	1050	A
USGS	04116000	2011-07-14	874	A
USGS	04116000	2011-07-15	848	A
USGS	04116000	2011-07-16	677	A
USGS	04116000	2011-07-17	776	A
USGS	04116000	2011-07-18	666	A
USGS	04116000	2011-07-19	838	A
USGS	04116000	2011-07-20	686	A
USGS	04116000	2011-07-21	686	A
USGS	04116000	2011-07-22	709	A
USGS	04116000	2011-07-23	560	A
USGS	04116000	2011-07-24	627	A
USGS	04116000	2011-07-25	649	A
USGS	04116000	2011-07-26	639	A
USGS	04116000	2011-07-27	684	A
USGS	04116000	2011-07-28	2410	A
USGS	04116000	2011-07-29	5940	A
USGS	04116000	2011-07-30	7640	A
USGS	04116000	2011-07-31	8260	A
USGS	04116000	2011-08-01	8000	A
USGS	04116000	2011-08-02	6930	A
USGS	04116000	2011-08-03	5890	A
USGS	04116000	2011-08-04	4780	A
USGS	04116000	2011-08-05	3500	A
USGS	04116000	2011-08-06	3100	A
USGS	04116000	2011-08-07	3280	A
USGS	04116000	2011-08-08	2830	A
USGS	04116000	2011-08-09	2770	A
USGS	04116000	2011-08-10	2840	A
USGS	04116000	2011-08-11	2760	A
USGS	04116000	2011-08-12	2660	A
USGS	04116000	2011-08-13	2610	A
USGS	04116000	2011-08-14	2560	A
USGS	04116000	2011-08-15	2490	A
USGS	04116000	2011-08-16	2390	A
USGS	04116000	2011-08-17	2250	A
USGS	04116000	2011-08-18	2050	A
USGS	04116000	2011-08-19	1930	A
USGS	04116000	2011-08-20	1850	A
USGS	04116000	2011-08-21	1950	A
USGS	04116000	2011-08-22	1850	A
USGS	04116000	2011-08-23	1720	A
USGS	04116000	2011-08-24	1780	A
USGS	04116000	2011-08-25	2080	A
USGS	04116000	2011-08-26	1630	A
USGS	04116000	2011-08-27	1530	A
USGS	04116000	2011-08-28	1430	A
USGS	04116000	2011-08-29	1340	A
USGS	04116000	2011-08-30	1200	A
USGS	04116000	2011-08-31	1180	A
USGS	04116000	2011-09-01	1080	A
USGS	04116000	2011-09-02	1110	A
USGS	04116000	2011-09-03	1070	A
USGS	04116000	2011-09-04	1020	A
USGS	04116000	2011-09-05	959	A
USGS	04116000	2011-09-06	869	A
USGS	04116000	2011-09-07	911	A
USGS	04116000	2011-09-08	872	A
USGS	04116000	2011-09-09	800	A
USGS	04116000	2011-09-10	942	A
USGS	04116000	2011-09-11	931	A
USGS	04116000	2011-09-12	965	A
USGS	04116000	2011-09-13	1010	A
USGS	04116000	2011-09-14	953	A
USGS	04116000	2011-09-15	923	A
USGS	04116000	2011-09-16	904	A
USGS	04116000	2011-09-17	831	A
USGS	04116000	2011-09-18	867	A
USGS	04116000	2011-09-19	934	A
USGS	04116000	2011-09-20	967	A
USGS	04116000	2011-09-21	1060	A
USGS	04116000	2011-09-22	1010	A
USGS	04116000	2011-09-23	949	A
USGS	04116000	2011-09-24	902	A
USGS	04116000	2011-09-25	895	A
USGS	04116000	2011-09-26	899	A
USGS	04116000	2011-09-27	895	A
USGS	04116000	2011-09-28	993	A
USGS	04116000	2011-09-29	958	A
USGS	04116000	2011-09-30	1110	A
USGS	04116000	2011-10-01	1140	A
USGS	04116000	2011-10-02	1170	A
USGS	04116000	2011-10-03	1220	A
USGS	04116000	2011-10-04	1120	A
USGS	04116000	2011-10-05	1100	A
USGS	04116000	2011-10-06	1060	A
USGS	04116000	2011-10-07	990	A
USGS	04116000	2011-10-08	957	A
USGS	04116000	2011-10-09	987	A
USGS	04116000	2011-10-10	943	A
USGS	04116000	2011-10-11	870	A
USGS	04116000	2011-10-12	757	A
USGS	04116000	2011-10-13	816	A
USGS	04116000	2011-10-14	886	A
USGS	04116000	2011-10-15	1030	A
USGS	04116000	2011-10-16	891	A
USGS	04116000	2011-10-17	906	A
USGS	04116000	2011-10-18	893	A
USGS	04116000	2011-10-19	816	A
USGS	04116000	2011-10-20	1290	A
USGS	04116000	2011-10-21	2810	A
USGS	04116000	2011-10-22	2770	A
USGS	04116000	2011-10-23	2600	A
